,GHI,T,Wind,Load
2010-10-06 12:30:00,240,11.9,3.0,398.000209
2010-10-06 13:30:00,251,12.4,3.0,396.9620833
2010-10-06 14:30:00,154,12.7,3.0,392.7223045
2010-10-06 15:30:00,62,12.3,3.0,392.3042981
2010-10-06 16:30:00,0,11.3,3.0,394.7939624
2010-10-06 17:30:00,0,10.4,3.0,408.2712224
2010-10-06 18:30:00,0,9.8,3.0,426.9207369
2010-10-06 19:30:00,0,9.3,4.0,415.9928563
2010-10-06 20:30:00,0,9.0,3.0,400.86194480000006
2010-10-06 21:30:00,0,9.3,3.8,388.6478908
2010-10-06 22:30:00,0,9.2,3.0,366.9161536
2010-10-06 23:30:00,0,9.4,3.3,346.828881
2010-10-07 00:30:00,0,9.1,3.6,335.9377482
2010-10-07 01:30:00,0,8.7,3.8,331.7071564
2010-10-07 02:30:00,0,8.3,2.0,339.1531818
2010-10-07 03:30:00,0,7.8,2.2,352.7314983
2010-10-07 04:30:00,0,7.4,1.0,380.1591463
2010-10-07 05:30:00,2,7.5,2.0,451.7530707
2010-10-07 06:30:00,131,7.7,4.0,495.4921538
2010-10-07 07:30:00,147,9.1,4.9,503.6915093
2010-10-07 08:30:00,211,9.3,5.0,502.9841139
2010-10-07 09:30:00,255,9.6,6.0,515.0557701
2010-10-07 10:30:00,369,10.6,3.0,519.4563206
2010-10-07 11:30:00,361,11.0,3.0,516.0204001
2010-10-07 12:30:00,319,12.4,4.0,517.3938496000002
2010-10-07 13:30:00,335,13.5,4.0,508.6616508
2010-10-07 14:30:00,204,13.0,5.0,499.2955523
2010-10-07 15:30:00,60,12.2,5.0,487.0539375
2010-10-07 16:30:00,0,10.5,2.0,487.2882048
2010-10-07 17:30:00,0,9.5,3.0,493.6272023
2010-10-07 18:30:00,0,9.6,3.0,513.6363859
2010-10-07 19:30:00,0,9.9,3.0,495.96987530000007
2010-10-07 20:30:00,0,9.4,3.0,464.9271613
2010-10-07 21:30:00,0,9.5,2.7,432.3088848
2010-10-07 22:30:00,0,10.1,2.9,399.3966258
2010-10-07 23:30:00,0,10.1,1.9,375.5518894
2010-10-08 00:30:00,0,10.2,2.1,362.0838164
2010-10-08 01:30:00,0,10.3,1.7,356.3235969
2010-10-08 02:30:00,0,10.4,1.3,358.8086676000001
2010-10-08 03:30:00,0,9.7,0.0,367.4949317
2010-10-08 04:30:00,0,9.5,0.0,391.3442615
2010-10-08 05:30:00,2,8.9,1.0,451.2386014
2010-10-08 06:30:00,67,9.1,1.0,491.7944052
2010-10-08 07:30:00,145,9.8,1.0,505.1935761
2010-10-08 08:30:00,209,11.5,3.0,507.4351926
2010-10-08 09:30:00,252,12.3,1.0,516.6634869
2010-10-08 10:30:00,271,12.8,2.0,527.4305956999998
2010-10-08 11:30:00,265,13.9,1.0,523.4893929
2010-10-08 12:30:00,234,14.4,1.0,517.0860867
2010-10-08 13:30:00,180,13.1,2.0,507.6005578
2010-10-08 14:30:00,57,11.8,3.0,500.84814730000005
2010-10-08 15:30:00,16,11.3,1.0,489.874332
2010-10-08 16:30:00,0,10.8,1.0,490.1866884
2010-10-08 17:30:00,0,11.0,1.0,497.6740551
2010-10-08 18:30:00,0,10.9,1.0,512.9749252
2010-10-08 19:30:00,0,10.7,1.0,495.7585754
2010-10-08 20:30:00,0,10.3,1.0,466.351139
2010-10-08 21:30:00,0,10.0,0.6,432.2767305
2010-10-08 22:30:00,0,9.9,1.2,397.4214309
2010-10-08 23:30:00,0,9.8,1.9,371.4591019
2010-10-09 00:30:00,0,9.6,2.5,360.0397193
2010-10-09 01:30:00,0,9.5,3.1,357.4673725
2010-10-09 02:30:00,0,9.4,2.8,359.2863892
2010-10-09 03:30:00,0,8.9,2.4,367.6602968
2010-10-09 04:30:00,0,8.4,2.0,391.1743029
2010-10-09 05:30:00,1,8.0,3.0,453.8844438
2010-10-09 06:30:00,65,7.6,3.0,498.6249047
2010-10-09 07:30:00,226,8.0,4.0,511.5463541
2010-10-09 08:30:00,278,9.2,5.0,520.4163571
2010-10-09 09:30:00,434,9.5,6.0,532.8554914
2010-10-09 10:30:00,426,9.0,5.0,541.1834643
2010-10-09 11:30:00,353,9.7,6.0,542.6763442000001
2010-10-09 12:30:00,231,9.6,6.0,541.1099687000002
2010-10-09 13:30:00,177,9.5,5.0,541.3901707
2010-10-09 14:30:00,106,9.5,5.0,536.0433641
2010-10-09 15:30:00,49,9.6,5.0,526.7737286
2010-10-09 16:30:00,0,9.2,4.0,514.8260963
2010-10-09 17:30:00,0,8.0,2.0,515.6023938
2010-10-09 18:30:00,0,7.9,0.0,525.3910922
2010-10-09 19:30:00,0,7.7,1.0,503.8247201
2010-10-09 20:30:00,0,7.9,4.0,478.33551910000006
2010-10-09 21:30:00,0,6.3,1.3,449.9570214
2010-10-09 22:30:00,0,6.5,2.2,418.7627226
2010-10-09 23:30:00,0,6.1,1.6,398.1104524
2010-10-10 00:30:00,0,6.3,3.5,383.1494995
2010-10-10 01:30:00,0,6.2,7.5,375.1568504
2010-10-10 02:30:00,0,6.1,2.8,380.88032210000006
2010-10-10 03:30:00,0,5.8,2.6,391.5463745
2010-10-10 04:30:00,0,4.9,3.0,416.53488660000005
2010-10-10 05:30:00,1,4.7,2.0,476.5348763
2010-10-10 06:30:00,63,5.2,2.0,521.6611893
2010-10-10 07:30:00,140,9.0,2.0,534.114104
2010-10-10 08:30:00,274,9.9,2.0,539.1669281000002
2010-10-10 09:30:00,130,11.3,4.0,553.1265031
2010-10-10 10:30:00,140,11.2,4.0,564.9409246
2010-10-10 11:30:00,259,11.9,5.0,563.4296709
2010-10-10 12:30:00,306,12.9,5.0,564.9822659
2010-10-10 13:30:00,303,12.6,5.0,544.3575565
2010-10-10 14:30:00,162,12.2,5.0,532.4696393999999
2010-10-10 15:30:00,40,11.2,4.0,515.0787375
2010-10-10 16:30:00,0,10.0,3.0,511.8081822
2010-10-10 17:30:00,0,9.3,3.0,515.7034503000001
2010-10-10 18:30:00,0,9.2,3.0,534.4356474
2010-10-10 19:30:00,0,9.4,3.0,510.38879800000007
2010-10-10 20:30:00,0,9.4,2.0,480.2509988
2010-10-10 21:30:00,0,9.0,1.6,450.9400254
2010-10-10 22:30:00,0,8.9,2.8,415.083348
2010-10-10 23:30:00,0,9.8,5.5,394.32083430000006
2010-10-11 00:30:00,0,9.9,2.0,382.3272672
2010-10-11 01:30:00,0,10.0,4.7,382.1113738
2010-10-11 02:30:00,0,10.1,4.8,387.1182632
2010-10-11 03:30:00,0,10.1,1.8,397.3892766
2010-10-11 04:30:00,0,10.4,3.0,417.908336
2010-10-11 05:30:00,0,10.9,4.0,478.9005167
2010-10-11 06:30:00,32,11.1,4.0,524.0957318
2010-10-11 07:30:00,73,11.2,5.0,542.1297205
2010-10-11 08:30:00,106,11.6,5.0,547.5454292000002
2010-10-11 09:30:00,244,12.2,5.0,559.3736312000002
2010-10-11 10:30:00,263,12.4,5.0,573.7603995000002
2010-10-11 11:30:00,257,13.1,4.0,565.9514895
2010-10-11 12:30:00,225,13.6,5.0,562.8738602000002
2010-10-11 13:30:00,171,14.5,5.0,549.7778588
2010-10-11 14:30:00,99,14.4,5.0,536.1030793000001
2010-10-11 15:30:00,23,13.7,3.0,525.9790571999998
2010-10-11 16:30:00,0,13.0,3.0,516.7232019999999
2010-10-11 17:30:00,0,12.7,3.0,521.7117175
2010-10-11 18:30:00,0,12.3,3.0,529.5665623
2010-10-11 19:30:00,0,12.2,3.0,507.7108012
2010-10-11 20:30:00,0,12.8,5.0,488.2114935
2010-10-11 21:30:00,0,13.2,5.5,467.0034126
2010-10-11 22:30:00,0,13.2,5.9,439.3690581
2010-10-11 23:30:00,0,12.8,4.2,391.93682
2010-10-12 00:30:00,0,12.7,2.1,378.6800469
2010-10-12 01:30:00,0,12.4,2.9,370.4439436
2010-10-12 02:30:00,0,12.2,0.8,370.0167502
2010-10-12 03:30:00,0,12.8,0.0,373.8982379
2010-10-12 04:30:00,0,12.1,5.0,374.2243747
2010-10-12 05:30:00,0,12.2,3.0,382.556941
2010-10-12 06:30:00,59,12.7,8.0,399.8743474
2010-10-12 07:30:00,136,13.2,9.0,417.4443949
2010-10-12 08:30:00,198,13.1,7.0,436.5486636
2010-10-12 09:30:00,241,13.6,6.0,450.7654733
2010-10-12 10:30:00,261,14.4,11.0,455.0695607
2010-10-12 11:30:00,134,13.1,11.0,457.66028150000005
2010-10-12 12:30:00,117,12.5,8.0,446.3787032
2010-10-12 13:30:00,89,12.2,6.0,437.1182547
2010-10-12 14:30:00,51,11.6,5.0,430.5449898
2010-10-12 15:30:00,21,11.4,3.0,426.498137
2010-10-12 16:30:00,0,11.0,4.0,433.7558299
2010-10-12 17:30:00,0,10.4,4.0,446.9620748
2010-10-12 18:30:00,0,10.1,5.0,451.9092489
2010-10-12 19:30:00,0,9.9,6.0,428.6616645
2010-10-12 20:30:00,0,9.3,3.0,409.6676392
2010-10-12 21:30:00,0,8.9,3.8,402.7912049
2010-10-12 22:30:00,0,8.1,2.0,384.2978686
2010-10-12 23:30:00,0,8.0,1.2,362.4972293
2010-10-13 00:30:00,0,7.2,3.5,345.7631944
2010-10-13 01:30:00,0,7.9,3.3,340.60931380000005
2010-10-13 02:30:00,0,8.2,4.0,337.3892868000001
2010-10-13 03:30:00,0,8.0,3.8,336.8564435
2010-10-13 04:30:00,0,8.5,4.0,338.4917212
2010-10-13 05:30:00,0,8.7,4.0,336.6083958
2010-10-13 06:30:00,106,8.5,4.0,349.3139518000001
2010-10-13 07:30:00,248,9.7,4.0,366.8748123
2010-10-13 08:30:00,263,10.9,3.0,391.4039767
2010-10-13 09:30:00,239,12.0,6.0,414.9409502
2010-10-13 10:30:00,257,12.7,6.0,437.25146550000005
2010-10-13 11:30:00,251,13.2,5.0,440.7379141
2010-10-13 12:30:00,219,12.3,5.0,423.5215643
2010-10-13 13:30:00,87,12.6,4.0,412.8187641
2010-10-13 14:30:00,94,12.2,5.0,412.7912032
2010-10-13 15:30:00,30,12.6,5.0,411.8954753
2010-10-13 16:30:00,0,12.2,5.0,402.1986465
2010-10-13 17:30:00,0,12.5,5.0,413.0438444
2010-10-13 18:30:00,0,11.5,1.0,433.1678649
2010-10-13 19:30:00,0,11.5,3.0,419.5114593
2010-10-13 20:30:00,0,12.1,4.0,410.002963
2010-10-13 21:30:00,0,11.5,1.1,402.9336027
2010-10-13 22:30:00,0,11.1,2.9,383.8523014
2010-10-13 23:30:00,0,11.2,2.1,368.7076095000001
2010-10-14 00:30:00,0,10.5,0.3,360.0626867000001
2010-10-14 01:30:00,0,10.5,0.0,355.7218514
2010-10-14 02:30:00,0,10.6,0.0,357.8761919
2010-10-14 03:30:00,0,10.4,0.0,369.7089873
2010-10-14 04:30:00,0,10.3,2.0,392.2675503
2010-10-14 05:30:00,0,10.3,5.0,449.8284041
2010-10-14 06:30:00,29,10.1,6.0,495.1614235
2010-10-14 07:30:00,69,10.2,6.0,507.265234
2010-10-14 08:30:00,306,10.9,7.0,509.9432308
2010-10-14 09:30:00,236,11.3,8.0,515.2900374
2010-10-14 10:30:00,403,11.7,9.0,528.1839259
2010-10-14 11:30:00,430,11.5,9.0,530.5863141
2010-10-14 12:30:00,290,12.1,9.0,533.1173196000002
2010-10-14 13:30:00,162,11.2,9.0,523.6501646
2010-10-14 14:30:00,91,10.4,7.0,515.565646
2010-10-14 15:30:00,17,9.9,8.0,505.64833030000005
2010-10-14 16:30:00,0,9.6,7.0,503.84309400000006
2010-10-14 17:30:00,0,8.9,7.0,515.662109
2010-10-14 18:30:00,0,8.7,7.0,525.6069856
2010-10-14 19:30:00,0,8.7,7.0,503.2321616
2010-10-14 20:30:00,0,8.3,8.0,477.5775955
2010-10-14 21:30:00,0,8.3,8.7,446.04797289999993
2010-10-14 22:30:00,0,8.2,6.6,420.5174307
2010-10-14 23:30:00,0,8.1,5.1,396.0985097
2010-10-15 00:30:00,0,7.8,5.6,382.6763714
2010-10-15 01:30:00,0,7.4,5.0,381.1605242
2010-10-15 02:30:00,0,7.3,2.5,391.0640595
2010-10-15 03:30:00,0,6.3,3.0,400.1958907
2010-10-15 04:30:00,0,5.5,1.0,422.014904
2010-10-15 05:30:00,0,5.2,2.0,469.8284007
2010-10-15 06:30:00,28,5.0,1.0,507.6832403
2010-10-15 07:30:00,68,4.4,3.0,519.6446531
2010-10-15 08:30:00,101,4.2,3.0,524.5826403
2010-10-15 09:30:00,123,3.9,4.0,534.5596712
2010-10-15 10:30:00,133,3.9,4.0,536.7231986
2010-10-15 11:30:00,129,3.3,3.0,541.6474053999998
2010-10-15 12:30:00,113,3.6,3.0,526.5532417
2010-10-15 13:30:00,84,3.8,3.0,517.5684017
2010-10-15 14:30:00,46,3.6,2.0,498.4090113
2010-10-15 15:30:00,14,3.2,2.0,490.4760774
2010-10-15 16:30:00,0,3.0,1.0,485.3176034
2010-10-15 17:30:00,0,2.9,2.0,497.1687727
2010-10-15 18:30:00,0,2.9,2.0,511.3580215
2010-10-15 19:30:00,0,2.7,2.0,495.4232516
2010-10-15 20:30:00,0,2.6,2.0,469.79624630000006
2010-10-15 21:30:00,0,2.0,1.0,437.4811393
2010-10-15 22:30:00,0,2.0,1.5,406.6405382
2010-10-15 23:30:00,0,2.2,2.0,385.207377
2010-10-16 00:30:00,0,2.9,1.0,373.7558401
2010-10-16 01:30:00,0,3.1,1.0,368.4641552
2010-10-16 02:30:00,0,2.2,1.0,379.2634184
2010-10-16 03:30:00,0,2.1,1.0,388.4733387
2010-10-16 04:30:00,0,1.9,1.0,407.8991508
2010-10-16 05:30:00,0,2.1,1.0,461.54176910000007
2010-10-16 06:30:00,27,2.3,1.0,503.2413486
2010-10-16 07:30:00,66,2.6,1.0,513.0943556
2010-10-16 08:30:00,99,3.3,1.0,515.6023938
2010-10-16 09:30:00,122,3.9,1.0,520.5633484
2010-10-16 10:30:00,249,5.0,1.0,525.2624748
2010-10-16 11:30:00,242,5.5,1.0,526.3006005
2010-10-16 12:30:00,210,6.0,2.0,527.8486021000001
2010-10-16 13:30:00,156,6.1,0.0,519.277175
2010-10-16 14:30:00,85,6.2,1.0,509.2633962000001
2010-10-16 15:30:00,6,5.9,1.0,497.7521442
2010-10-16 16:30:00,0,5.4,0.0,495.9606884
2010-10-16 17:30:00,0,4.8,1.0,508.1977097
2010-10-16 18:30:00,0,4.2,1.0,521.803587
2010-10-16 19:30:00,0,4.1,2.0,496.2776382
2010-10-16 20:30:00,0,4.0,2.0,474.256512
2010-10-16 21:30:00,0,3.5,2.5,443.6134304
2010-10-16 22:30:00,0,3.2,3.6,415.951515
2010-10-16 23:30:00,0,3.1,4.6,400.6047101
2010-10-17 00:30:00,0,2.6,5.1,389.6492687
2010-10-17 01:30:00,0,1.9,5.1,385.6299768
2010-10-17 02:30:00,0,1.6,5.1,384.2059991
2010-10-17 03:30:00,0,1.5,6.1,394.4081104
2010-10-17 04:30:00,0,1.3,4.0,419.7457266
2010-10-17 05:30:00,0,1.3,4.0,475.8871961
2010-10-17 06:30:00,48,1.0,4.0,520.8711112999998
2010-10-17 07:30:00,123,1.4,4.0,537.0171811
2010-10-17 08:30:00,185,2.1,3.0,538.6524588
2010-10-17 09:30:00,228,3.0,5.0,548.4181897999998
2010-10-17 10:30:00,246,4.5,6.0,567.7934735
2010-10-17 11:30:00,239,5.4,5.0,573.2045887999999
2010-10-17 12:30:00,278,5.2,5.0,577.6051392999998
2010-10-17 13:30:00,266,5.3,6.0,564.4356422000002
2010-10-17 14:30:00,143,5.1,4.0,554.7663742000002
2010-10-17 15:30:00,18,4.3,3.0,538.0874612000001
2010-10-17 16:30:00,0,3.4,3.0,530.1637142
2010-10-17 17:30:00,0,2.2,3.0,532.6625654000002
2010-10-17 18:30:00,0,2.3,2.9,545.6942582
2010-10-17 19:30:00,0,2.1,3.2,525.804505
2010-10-17 20:30:00,0,1.9,3.7,499.5481935
2010-10-17 21:30:00,0,1.7,4.4,475.914757
2010-10-17 22:30:00,0,1.5,5.1,434.0544058
2010-10-17 23:30:00,0,1.4,5.5,409.0245525
2010-10-18 00:30:00,0,1.3,5.8,393.209213
2010-10-18 01:30:00,0,1.3,6.0,381.7714566
2010-10-18 02:30:00,0,1.1,5.8,386.8013133
2010-10-18 03:30:00,0,1.0,5.6,398.6157348
2010-10-18 04:30:00,0,0.5,5.0,422.5201864
2010-10-18 05:30:00,0,0.2,5.0,470.9078676
2010-10-18 06:30:00,87,0.3,4.0,507.3662905000001
2010-10-18 07:30:00,227,1.6,6.0,517.9910016
2010-10-18 08:30:00,344,3.0,5.0,514.3759356
2010-10-18 09:30:00,424,3.8,6.0,516.1995456999998
2010-10-18 10:30:00,455,4.8,8.0,521.1972481
2010-10-18 11:30:00,441,4.7,6.0,525.2670683
2010-10-18 12:30:00,381,5.6,6.0,517.7291734
2010-10-18 13:30:00,283,5.7,7.0,504.1876047
2010-10-18 14:30:00,149,5.8,8.0,490.1866884
2010-10-18 15:30:00,16,4.8,7.0,478.1931213
2010-10-18 16:30:00,0,3.3,7.0,481.5785135
2010-10-18 17:30:00,0,2.9,8.0,492.024079
2010-10-18 18:30:00,0,2.4,9.0,506.1306453
2010-10-18 19:30:00,0,2.1,8.0,478.951045
2010-10-18 20:30:00,0,1.9,7.0,454.3621654
2010-10-18 21:30:00,0,1.8,7.0,437.66947180000005
2010-10-18 22:30:00,0,1.2,6.0,412.1205557
2010-10-18 23:30:00,0,1.0,7.0,392.823361
2010-10-19 00:30:00,0,1.0,6.0,382.9060453
2010-10-19 01:30:00,0,0.8,8.0,375.0098592
2010-10-19 02:30:00,0,0.6,9.0,378.8637859
2010-10-19 03:30:00,0,0.1,9.0,382.1940564
2010-10-19 04:30:00,0,0.3,8.0,382.3272672
2010-10-19 05:30:00,0,-0.1,7.0,393.1173435
2010-10-19 06:30:00,82,-0.2,6.0,415.34517610000006
2010-10-19 07:30:00,223,0.8,7.0,436.34195710000006
2010-10-19 08:30:00,329,2.1,5.0,450.2555974
2010-10-19 09:30:00,386,3.3,6.0,456.8013014
2010-10-19 10:30:00,380,4.6,6.0,463.6180205
2010-10-19 11:30:00,313,4.8,6.0,465.2211438
2010-10-19 12:30:00,270,5.4,8.0,453.1357071000001
2010-10-19 13:30:00,233,6.0,7.0,443.291887
2010-10-19 14:30:00,103,5.4,7.0,438.0461369
2010-10-19 15:30:00,9,4.6,7.0,436.63593960000014
2010-10-19 16:30:00,0,3.6,6.0,440.1361687
2010-10-19 17:30:00,0,3.0,7.0,459.1347874
2010-10-19 18:30:00,0,2.5,7.0,466.19036730000005
2010-10-19 19:30:00,0,1.9,7.0,443.7787956
2010-10-19 20:30:00,0,1.4,8.0,425.9147655
2010-10-19 21:30:00,0,1.5,6.0,416.92073860000005
2010-10-19 22:30:00,0,1.2,7.0,399.465528
2010-10-19 23:30:00,0,1.0,7.0,371.4958497
2010-10-20 00:30:00,0,0.6,6.0,355.8412818
2010-10-20 01:30:00,0,0.0,6.0,346.1812008
2010-10-20 02:30:00,0,-0.3,7.0,341.4545135
2010-10-20 03:30:00,0,-0.4,7.0,342.9795477
2010-10-20 04:30:00,0,-0.6,8.0,343.4205214
2010-10-20 05:30:00,0,-0.8,7.0,347.600585
2010-10-20 06:30:00,78,-0.5,7.0,357.8210702
2010-10-20 07:30:00,217,0.4,8.0,375.6529459
2010-10-20 08:30:00,332,1.1,7.0,403.7833958
2010-10-20 09:30:00,410,3.1,8.0,417.3157776
2010-10-20 10:30:00,447,4.2,7.0,432.8095737
2010-10-20 11:30:00,434,5.2,6.0,443.20461100000006
2010-10-20 12:30:00,370,6.3,7.0,425.48297869999993
2010-10-20 13:30:00,269,7.1,8.0,416.4200496
2010-10-20 14:30:00,74,6.6,7.0,416.4200496
2010-10-20 15:30:00,6,5.8,8.0,411.6520211
2010-10-20 16:30:00,0,5.2,6.0,415.8963933
2010-10-20 17:30:00,0,4.2,7.0,439.4747081
2010-10-20 18:30:00,0,3.6,9.0,447.66028319999987
2010-10-20 19:30:00,0,2.9,7.0,429.3139381
2010-10-20 20:30:00,0,2.5,8.0,412.6488055
2010-10-20 21:30:00,0,2.5,7.0,405.510543
2010-10-20 22:30:00,0,2.2,7.0,383.7236841
2010-10-20 23:30:00,0,1.9,7.0,376.2822522
2010-10-21 00:30:00,0,2.2,7.0,371.3810128
2010-10-21 01:30:00,0,1.8,6.0,366.737008
2010-10-21 02:30:00,0,2.0,7.0,367.5087121
2010-10-21 03:30:00,0,1.8,7.0,376.92993239999987
2010-10-21 04:30:00,0,1.5,7.0,400.140769
2010-10-21 05:30:00,0,1.5,7.0,456.3006124
2010-10-21 06:30:00,39,1.6,8.0,496.0938992
2010-10-21 07:30:00,113,2.3,9.0,515.8366611
2010-10-21 08:30:00,175,3.1,7.0,518.7489252
2010-10-21 09:30:00,216,4.1,7.0,527.1182393
2010-10-21 10:30:00,234,5.2,9.0,533.8982106000002
2010-10-21 11:30:00,227,5.3,7.0,524.6423555
2010-10-21 12:30:00,195,5.1,8.0,521.2523699
2010-10-21 13:30:00,142,5.2,6.0,514.1278878
2010-10-21 14:30:00,71,5.3,5.0,501.5096079
2010-10-21 15:30:00,4,5.1,7.0,493.32862630000005
2010-10-21 16:30:00,0,4.7,6.0,491.8816812
2010-10-21 17:30:00,0,5.1,5.0,508.3217336
2010-10-21 18:30:00,0,5.6,4.0,521.9735456999998
2010-10-21 19:30:00,0,5.8,6.0,495.5380885
2010-10-21 20:30:00,0,6.1,4.0,471.8403434
2010-10-21 21:30:00,0,5.9,6.0,445.4094797
2010-10-21 22:30:00,0,5.7,2.0,415.6667195
2010-10-21 23:30:00,0,5.4,2.0,398.0737046
2010-10-22 00:30:00,0,5.1,2.0,391.1145877
2010-10-22 01:30:00,0,4.7,3.0,381.0365003
2010-10-22 02:30:00,0,4.6,2.0,377.968058
2010-10-22 03:30:00,0,4.4,4.0,392.1710873
2010-10-22 04:30:00,0,3.8,4.0,417.3111841
2010-10-22 05:30:00,0,4.0,3.0,465.4002893
2010-10-22 06:30:00,50,4.0,2.0,509.1990876
2010-10-22 07:30:00,111,5.5,6.0,522.4972019999999
2010-10-22 08:30:00,172,6.0,5.0,526.4062504999998
2010-10-22 09:30:00,287,8.6,5.0,530.5128183999999
2010-10-22 10:30:00,367,10.5,6.0,534.3162169999998
2010-10-22 11:30:00,355,12.5,6.0,529.0704668000002
2010-10-22 12:30:00,192,12.2,6.0,527.0171828
2010-10-22 13:30:00,138,11.5,4.0,525.8228790000002
2010-10-22 14:30:00,68,9.8,5.0,519.9340421
2010-10-22 15:30:00,3,9.6,7.0,502.9841139
2010-10-22 16:30:00,0,9.1,5.0,503.6363876
2010-10-22 17:30:00,0,9.1,7.0,519.6768074
2010-10-22 18:30:00,0,9.1,6.0,537.1228311000001
2010-10-22 19:30:00,0,10.2,5.0,512.2629364000002
2010-10-22 20:30:00,0,9.4,5.0,480.4117705
2010-10-22 21:30:00,0,8.8,4.0,449.4287716
2010-10-22 22:30:00,0,9.6,5.0,425.4140766
2010-10-22 23:30:00,0,9.0,5.0,401.4774707
2010-10-23 00:30:00,0,9.2,7.0,398.2298828
2010-10-23 01:30:00,0,9.4,4.0,394.7801819
2010-10-23 02:30:00,0,9.3,3.0,393.8752671
2010-10-23 03:30:00,0,9.5,3.0,397.692446
2010-10-23 04:30:00,0,9.3,2.0,422.9244123
2010-10-23 05:30:00,0,8.8,3.0,469.5481986
2010-10-23 06:30:00,19,8.5,3.0,510.39798489999987
2010-10-23 07:30:00,57,8.5,2.0,535.8228772
2010-10-23 08:30:00,89,8.7,2.0,539.1485542
2010-10-23 09:30:00,111,8.9,4.0,543.484796
2010-10-23 10:30:00,121,9.3,4.0,549.3644459
2010-10-23 11:30:00,117,9.7,4.0,556.6405127
2010-10-23 12:30:00,189,10.5,3.0,552.5569121
2010-10-23 13:30:00,71,10.9,5.0,544.7342216
2010-10-23 14:30:00,35,10.2,5.0,529.4103841
2010-10-23 15:30:00,1,10.0,4.0,522.1343173
2010-10-23 16:30:00,0,9.7,5.0,526.4659657
2010-10-23 17:30:00,0,9.6,5.0,533.0851653
2010-10-23 18:30:00,0,9.3,6.0,534.0222345
2010-10-23 19:30:00,0,9.5,6.0,507.17336439999985
2010-10-23 20:30:00,0,9.6,5.0,486.1536161
2010-10-23 21:30:00,0,9.3,4.0,460.6506347
2010-10-23 22:30:00,0,8.8,4.0,431.3304743
2010-10-23 23:30:00,0,8.6,4.0,402.2353943
2010-10-24 00:30:00,0,8.6,4.0,390.1223968000001
2010-10-24 01:30:00,0,8.1,4.0,380.8711352
2010-10-24 02:30:00,0,7.9,4.0,383.9303905
2010-10-24 03:30:00,0,7.5,5.0,393.6823411
2010-10-24 04:30:00,0,7.2,3.0,413.4067291
2010-10-24 05:30:00,0,7.0,5.0,457.7797119
2010-10-24 06:30:00,33,7.6,8.0,505.3543478
2010-10-24 07:30:00,141,8.1,8.0,519.3047358
2010-10-24 08:30:00,167,9.9,9.0,513.0759816999998
2010-10-24 09:30:00,209,10.3,7.0,518.8545751
2010-10-24 10:30:00,119,9.7,8.0,528.4825018
2010-10-24 11:30:00,115,9.1,4.0,524.0268296
2010-10-24 12:30:00,98,8.5,7.0,518.8499817
2010-10-24 13:30:00,70,8.2,6.0,510.8343652
2010-10-24 14:30:00,33,8.1,4.0,497.9175093
2010-10-24 15:30:00,1,7.8,7.0,488.29876960000007
2010-10-24 16:30:00,0,8.2,6.0,489.874332
2010-10-24 17:30:00,0,8.2,5.0,507.8807598
2010-10-24 18:30:00,0,8.1,9.0,517.802669
2010-10-24 19:30:00,0,8.3,6.0,493.4250893
2010-10-24 20:30:00,0,8.5,4.0,466.30520419999993
2010-10-24 21:30:00,0,8.1,5.0,439.7089754
2010-10-24 22:30:00,0,8.1,6.0,405.1568453
2010-10-24 23:30:00,0,7.9,4.0,384.812338
2010-10-25 00:30:00,0,7.7,5.0,381.0778416
2010-10-25 01:30:00,0,7.9,5.0,377.4306213
2010-10-25 02:30:00,0,7.9,6.0,381.8403587
2010-10-25 03:30:00,0,7.6,4.0,391.541781
2010-10-25 04:30:00,0,7.3,3.0,412.2262056
2010-10-25 05:30:00,0,7.2,6.0,459.58494810000013
2010-10-25 06:30:00,16,7.4,6.0,502.71769230000007
2010-10-25 07:30:00,54,7.5,6.0,524.8352815000002
2010-10-25 08:30:00,87,7.7,7.0,528.0461216
2010-10-25 09:30:00,108,8.0,6.0,533.227563
2010-10-25 10:30:00,118,8.3,5.0,538.5789631
2010-10-25 11:30:00,215,8.4,5.0,531.9597635
2010-10-25 12:30:00,183,8.9,5.0,524.3070316999998
2010-10-25 13:30:00,130,9.3,4.0,517.4903126
2010-10-25 14:30:00,60,9.7,4.0,505.05577180000006
2010-10-25 15:30:00,2,9.8,4.0,494.8995953
2010-10-25 16:30:00,0,8.9,4.0,494.8536605000001
2010-10-25 17:30:00,0,9.0,4.0,511.0915999
2010-10-25 18:30:00,0,9.2,5.0,508.6662443
2010-10-25 19:30:00,0,8.8,4.0,482.1664785
2010-10-25 20:30:00,0,8.9,3.0,458.2620269
2010-10-25 21:30:00,0,8.8,4.0,443.4756261
2010-10-25 22:30:00,0,9.4,5.0,420.6368611
2010-10-25 23:30:00,0,9.1,5.0,399.1302042
2010-10-26 00:30:00,0,8.8,5.0,383.6226276
2010-10-26 01:30:00,0,8.5,4.0,370.1178067
2010-10-26 02:30:00,0,8.7,5.0,367.02180360000006
2010-10-26 03:30:00,0,8.4,5.0,371.2018672
2010-10-26 04:30:00,0,8.1,6.0,381.5555632
2010-10-26 05:30:00,0,8.4,6.0,393.4388868
2010-10-26 06:30:00,39,8.3,5.0,411.7852319
2010-10-26 07:30:00,53,9.0,6.0,433.7558299
2010-10-26 08:30:00,85,9.1,6.0,453.2183897
